Month,Day,Hour,Minute,tidal_velocity,tidal_direction,wave_height,wave_period,wave_direction
2,2,23,15,0.45687052892477104,93.7157525699323,2.376316666666667,6.936925,306.55333333333334
2,2,23,30,0.4040126455941695,90.8322814869674,2.3765583333333336,6.9411375,307.32166666666666
2,2,23,45,0.346402135241687,86.97649013832829,2.3768000000000002,6.9453499999999995,308.09000000000003
2,3,0,0,0.2858540410769104,81.45358278564238,2.3770416666666665,6.9495625,308.85833333333335
2,3,0,15,0.22524333952416886,72.86007096626949,2.377283333333333,6.953775,309.62666666666667
2,3,0,30,0.17015953249818241,58.21434415446376,2.377525,6.9579875,310.395
2,3,0,45,0.13305102216818931,32.76671600055021,2.3777666666666666,6.9622,311.16333333333336
2,3,1,0,0.13281892824443362,359.3356574064368,2.3780083333333333,6.9664125,311.9316666666667
2,3,1,15,0.1695107388928501,333.7962878291211,2.37825,6.970625,312.7
2,3,1,30,0.22418323866872833,319.1041246862508,2.3784916666666667,6.9748375,313.46833333333336
2,3,1,45,0.2843051439914515,310.50238949174275,2.3787333333333334,6.97905,314.2366666666667
2,3,2,0,0.3442641921548043,304.99569377973233,2.378975,6.9832624999999995,315.005
2,3,2,15,0.4011635827190698,301.1728293211596,2.3792166666666668,6.987475,315.7733333333333
2,3,2,30,0.4532307175159248,298.3372884480994,2.3794583333333335,6.991687499999999,316.5416666666667
2,3,2,45,0.49918582551991597,296.1217007152683,2.3797,6.9959,317.31
2,3,3,0,0.5380420460335791,294.3139383970734,2.381866666666667,6.974454166666667,316.90166666666664
2,3,3,15,0.5690562071535641,292.7850693275154,2.3840333333333334,6.953008333333333,316.49333333333334
2,3,3,30,0.5916644307375593,291.4485726231269,2.3862,6.9315625,316.085
2,3,3,45,0.6054451929778616,290.2456333291108,2.3883666666666667,6.910116666666666,315.6766666666667
2,3,4,0,0.6101907246918786,289.1314372687571,2.3905333333333334,6.888670833333333,315.2683333333333
2,3,4,15,0.6058098158663328,288.0702378380123,2.3927,6.8672249999999995,314.86
2,3,4,30,0.5923967136978395,287.03051069614963,2.3948666666666667,6.8457791666666665,314.45166666666665
2,3,4,45,0.5701824299292289,285.9799382566772,2.3970333333333333,6.824333333333334,314.04333333333335
2,3,5,0,0.5395528617290433,284.8840521983311,2.3992,6.8028875,313.635
2,3,5,15,0.5010388744398981,283.6972219759145,2.4013666666666666,6.781441666666667,313.2266666666667
2,3,5,30,0.4553163271836405,282.3560565355617,2.4035333333333333,6.759995833333333,312.8183333333333
2,3,5,45,0.4031901392643426,280.7610841621647,2.4057000000000004,6.73855,312.40999999999997
2,3,6,0,0.34560545279263166,278.7426970282563,2.407866666666667,6.717104166666667,312.00166666666667
2,3,6,15,0.2836911056060799,275.9750569795999,2.4100333333333337,6.695658333333333,311.5933333333333
2,3,6,30,0.21886044526135826,271.736148871181,2.4122000000000003,6.6742125,311.185
2,3,6,45,0.15329162860378254,264.06536597850356,2.414366666666667,6.6527666666666665,310.77666666666664
2,3,7,0,0.09235285864552324,246.0025019956842,2.4165333333333336,6.6313208333333336,310.36833333333334
2,3,7,15,0.060237040099925226,194.98020666253942,2.4187000000000003,6.609875000000001,309.96
2,3,7,30,0.09372460189299286,145.70428761080078,2.420866666666667,6.588429166666667,309.5516666666667
2,3,7,45,0.15280450418754024,128.45513610496636,2.4230333333333336,6.566983333333334,309.1433333333333
2,3,8,0,0.21465991637937434,121.05639756728193,2.4252000000000002,6.5455375,308.735
2,3,8,15,0.2742736161208365,116.9580914056976,2.427366666666667,6.524091666666667,308.32666666666665
2,3,8,30,0.3296256951452663,114.30055156132211,2.4295333333333335,6.502645833333333,307.91833333333335
2,3,8,45,0.37946070284022826,112.39137031702525,2.4317,6.4812,307.51
2,3,9,0,0.4228065366098306,110.91407905839169,2.4569083333333337,6.512125,307.49125
2,3,9,15,0.4588962279208666,109.70614337937332,2.4821166666666667,6.54305,307.47249999999997
2,3,9,30,0.48713092870397795,108.67236725284286,2.5073250000000002,6.573975,307.45375
2,3,9,45,0.507043577022725,107.75574165403373,2.5325333333333333,6.604900000000001,307.435
2,3,10,0,0.5183246724785537,106.91498673335346,2.557741666666667,6.6358250000000005,307.41625
2,3,10,15,0.5208159709532726,106.11922962124858,2.5829500000000003,6.66675,307.3975
2,3,10,30,0.5145162172371246,105.3462895588734,2.6081583333333334,6.697675,307.37874999999997
2,3,10,45,0.4995410063248061,104.57261738622564,2.633366666666667,6.7286,307.36
2,3,11,0,0.47619219533713486,103.7727777236945,2.6585750000000004,6.759525,307.34125
2,3,11,15,0.44487068199646507,102.9185971655149,2.6837833333333334,6.79045,307.3225
2,3,11,30,0.40615006500061035,101.96899399905871,2.708991666666667,6.821375,307.30375
2,3,11,45,0.3606981842205475,100.85829316653536,2.7342000000000004,6.8523,307.28499999999997
2,3,12,0,0.30932328331375253,99.47853341191639,2.7594083333333335,6.883225,307.26625
2,3,12,15,0.2529693018925419,97.61192659287488,2.784616666666667,6.91415,307.2475
2,3,12,30,0.19273195505675753,94.74984175565301,2.809825,6.945075,307.22875
2,3,12,45,0.13008731990474706,89.3919710856014,2.8350333333333335,6.976,307.21
2,3,13,0,0.068270637905325,74.53860795586864,2.860241666666667,7.006925,307.19125
2,3,13,15,0.034221404120813044,0.5190287627852649,2.88545,7.03785,307.1725
2,3,13,30,0.0817101034144493,306.96117875423374,2.9106583333333336,7.068775,307.15375
2,3,13,45,0.14425843614846237,295.762324316124,2.9358666666666666,7.0997,307.135
2,3,14,0,0.20645619220551367,291.2032471762216,2.961075,7.130625,307.11625
2,3,14,15,0.2658507628350914,288.61026914271355,2.9862833333333336,7.16155,307.0975
2,3,14,30,0.32109214144852566,286.84195841128155,3.011491666666667,7.192475,307.07875
2,3,14,45,0.3711477077930026,285.4881738148607,3.0367,7.2234,307.06
2,3,15,0,0.4151306146262884,284.36045471895125,2.9941958333333334,7.224104166666667,307.3379166666667
2,3,15,15,0.45227296105338866,283.3619845731456,2.951691666666667,7.224808333333333,307.61583333333334
2,3,15,30,0.4819637418935163,282.43369994560726,2.9091875000000003,7.2255125,307.89375
2,3,15,45,0.5036908719641443,281.5338715627335,2.8666833333333335,7.226216666666667,308.1716666666667
2,3,16,0,0.517088456842734,280.6329777487346,2.8241791666666667,7.226920833333334,308.44958333333335
2,3,16,15,0.5219433617740531,279.70108837102214,2.781675,7.227625,308.7275
2,3,16,30,0.5181744991795718,278.70919491076035,2.7391708333333336,7.228329166666667,309.0054166666667
2,3,16,45,0.5058626557673536,277.6249243454268,2.6966666666666668,7.229033333333334,309.28333333333336
2,3,17,0,0.48522536001326233,276.4016744881711,2.6541625,7.2297375,309.56125000000003
2,3,17,15,0.45665460404993174,274.9812979471198,2.6116583333333336,7.230441666666667,309.8391666666667
2,3,17,30,0.4206851554309945,273.2706907340356,2.569154166666667,7.231145833333334,310.11708333333337
2,3,17,45,0.37802302496012063,271.12642244152437,2.52665,7.23185,310.395
2,3,18,0,0.32960483082018077,268.3016295849077,2.4841458333333333,7.232554166666667,310.67291666666665
2,3,18,15,0.2766313693347159,264.33455856691603,2.4416416666666665,7.233258333333334,310.9508333333333
2,3,18,30,0.22088742109952755,258.27723434190193,2.3991375,7.2339625000000005,311.22875
2,3,18,45,0.1655138800826082,247.93400989128753,2.3566333333333334,7.234666666666667,311.50666666666666
2,3,19,0,0.1179161859118586,228.00117761271687,2.3141291666666666,7.2353708333333335,311.78458333333333
2,3,19,15,0.09683630104459792,191.94390225360496,2.2716250000000002,7.2360750000000005,312.0625
2,3,19,30,0.11961527870635924,156.18402406206675,2.2291208333333334,7.2367791666666665,312.34041666666667
2,3,19,45,0.16905910209154665,136.53359444000608,2.1866166666666667,7.2374833333333335,312.61833333333334
2,3,20,0,0.22690145548233048,126.2938608536251,2.1441125,7.2381875,312.89625
2,3,20,15,0.285892820826267,120.25543466264814,2.101608333333333,7.238891666666667,313.1741666666667
2,3,20,30,0.34291023271404425,116.26364222492005,2.0591041666666667,7.2395958333333335,313.45208333333335
2,3,20,45,0.3961220420526987,113.38255187918809,2.0166,7.2403,313.73
2,3,21,0,0.44422039057206725,111.15948663829757,1.9956125,7.2310875,313.9254166666667
2,3,21,15,0.48623029625888187,109.34768114326538,1.9746249999999999,7.221875000000001,314.12083333333334
2,3,21,30,0.5213111421214781,107.80178317128501,1.9536375,7.2126625,314.31625
2,3,21,45,0.5488367638014057,106.42811543940866,1.93265,7.20345,314.51166666666666
2,3,22,0,0.5682957351590807,105.16308728165905,1.9116624999999998,7.1942375,314.70708333333334
2,3,22,15,0.5793575105235109,103.95804697537615,1.8906749999999999,7.185025,314.90250000000003
2,3,22,30,0.5818246379279585,102.7712455417841,1.8696875,7.1758125,315.09791666666666
2,3,22,45,0.5756497702596606,101.56618733104338,1.8487,7.1666,315.29333333333335
2,3,23,0,0.5609453796048239,100.30305882891184,1.8277124999999999,7.1573875000000005,315.48875000000004
2,3,23,15,0.5379592163909825,98.93557438645892,1.806725,7.148175,315.68416666666667
2,3,23,30,0.5071195930941734,97.4049253253346,1.7857375,7.1389625,315.87958333333336
2,3,23,45,0.4689794438991969,95.62624659213813,1.7647499999999998,7.12975,316.07500000000005
2,4,0,0,0.4242796885310443,93.47385179934724,1.7437624999999999,7.1205375,316.2704166666667
2,4,0,15,0.37394132387314455,90.74139965521718,1.722775,7.111325,316.46583333333336
2,4,0,30,0.31915702044604943,87.07051290440556,1.7017875,7.1021125,316.66125
2,4,0,45,0.26155496955707036,81.76778376975014,1.6808,7.0929,316.8566666666667
2,4,1,0,0.20372508657502147,73.38570817628072,1.6598125,7.0836875,317.05208333333337
2,4,1,15,0.1508068980517801,58.67187544061475,1.638825,7.074475,317.2475
2,4,1,30,0.11496982038778698,31.86796220484628,1.6178374999999998,7.0652625,317.4429166666667
2,4,1,45,0.1159298279132683,356.0182688573674,1.5968499999999999,7.05605,317.6383333333333
2,4,2,0,0.15265624553224147,329.9819194218739,1.5758625,7.0468375,317.83375
2,4,2,15,0.20520583861089337,315.75036716567047,1.554875,7.037624999999999,318.0291666666667
2,4,2,30,0.2618983048818759,307.6178009771012,1.5338874999999998,7.0284125,318.2245833333333
2,4,2,45,0.3178517670235609,302.4677322567767,1.5129,7.0192,318.42
2,4,3,0,0.37056623483528556,298.9057710644229,1.5032833333333333,6.991908333333333,318.2129166666667
2,4,3,15,0.4185035618725365,296.27008782428067,1.4936666666666665,6.964616666666666,318.0058333333333
2,4,3,30,0.46054818748964804,294.2138880628362,1.4840499999999999,6.9373249999999995,317.79875000000004
2,4,3,45,0.49582513369130454,292.5371776093515,1.4744333333333333,6.910033333333333,317.5916666666667
2,4,4,0,0.5236906842784202,291.11810746279673,1.4648166666666667,6.882741666666666,317.38458333333335
2,4,4,15,0.543644904418316,289.87936151630134,1.4552,6.855449999999999,317.1775
2,4,4,30,0.5553557015103023,288.7639778736636,1.4455833333333332,6.8281583333333336,316.97041666666667
2,4,4,45,0.5586299201618189,287.73225876265957,1.4359666666666666,6.800866666666667,316.7633333333333
2,4,5,0,0.5534418231395238,286.7501855546129,1.42635,6.773575,316.55625
2,4,5,15,0.5398771269464933,285.7882755839849,1.4167333333333332,6.746283333333333,316.3491666666667
2,4,5,30,0.5181915398769069,284.817350291584,1.4071166666666666,6.718991666666667,316.14208333333335
2,4,5,45,0.48877637013259956,283.8038576596318,1.3975,6.6917,315.935
2,4,6,0,0.4521307744447396,282.70547630700946,1.3878833333333334,6.664408333333333,315.72791666666666
2,4,6,15,0.40890356442564796,281.46125572716045,1.3782666666666668,6.6371166666666666,315.5208333333333
2,4,6,30,0.35985909089531143,279.97450222325415,1.36865,6.609825,315.31375
2,4,6,45,0.30586482193936587,278.0781054747302,1.3590333333333333,6.582533333333333,315.1066666666667
2,4,7,0,0.2479840867878421,275.43330104230085,1.3494166666666667,6.555241666666666,314.89958333333334
2,4,7,15,0.18748593573919084,271.26855279634117,1.3397999999999999,6.527950000000001,314.6925
2,4,7,30,0.1264123020121064,263.304158322818,1.3301833333333333,6.500658333333334,314.48541666666665
2,4,7,45,0.07036511919978534,242.12417039787675,1.3205666666666667,6.473366666666667,314.2783333333333
2,4,8,0,0.05010460358090861,178.20395784684615,1.31095,6.4460750000000004,314.07124999999996
2,4,8,15,0.09244456987838712,135.56504026655622,1.3013333333333335,6.418783333333334,313.8641666666667
2,4,8,30,0.1496863203502578,122.52404249063386,1.2917166666666666,6.391491666666667,313.65708333333333
2,4,8,45,0.20725329671684356,116.75146508473273,1.2821,6.3642,313.45
2,4,9,0,0.26196552311325244,113.45478388928345,1.2714416666666666,6.372279166666667,313.7175
2,4,9,15,0.31236085366127425,111.26126248865266,1.2607833333333334,6.380358333333334,313.985
2,4,9,30,0.35739912758707176,109.65248925989786,1.250125,6.3884375,314.2525
2,4,9,45,0.39626516627127345,108.38439983296706,1.2394666666666667,6.396516666666667,314.52
2,4,10,0,0.4283092128357736,107.32799771189505,1.2288083333333333,6.4045958333333335,314.78749999999997
2,4,10,15,0.4530011295791656,106.40884881272969,1.21815,6.412675,315.055
2,4,10,30,0.4699502051281604,105.58090279756468,1.2074916666666666,6.420754166666667,315.3225
2,4,10,45,0.47890579449407367,104.80786605553027,1.1968333333333334,6.428833333333333,315.59
2,4,11,0,0.47975493421120746,104.06583442453315,1.186175,6.4369125,315.8575
2,4,11,15,0.47250705158759265,103.33338764665132,1.1755166666666668,6.444991666666667,316.125
2,4,11,30,0.4573189165123175,102.58550659182866,1.1648583333333333,6.453070833333333,316.3925
2,4,11,45,0.4344817746465322,101.79978787944945,1.1542,6.46115,316.65999999999997
2,4,12,0,0.4043938606111621,100.94319205090159,1.1435416666666667,6.469229166666667,316.9275
2,4,12,15,0.3675942834158333,99.97253242548366,1.1328833333333332,6.477308333333333,317.195
2,4,12,30,0.324743422720153,98.81206237099948,1.122225,6.4853875,317.4625
2,4,12,45,0.2765918272472996,97.33213733733052,1.1115666666666666,6.4934666666666665,317.73
2,4,13,0,0.22403815791065593,95.27292878132684,1.1009083333333334,6.501545833333333,317.9975
2,4,13,15,0.16816248243886028,92.00019874540098,1.09025,6.509625,318.265
2,4,13,30,0.11047368917529639,85.54540585918791,1.0795916666666667,6.517704166666666,318.5325
2,4,13,45,0.0551294186437695,65.88962246628535,1.0689333333333333,6.525783333333333,318.8
2,4,14,0,0.037182805165829,343.7096313251755,1.058275,6.5338625,319.0675
2,4,14,15,0.08570758192832184,303.9460644064259,1.0476166666666666,6.541941666666666,319.335
2,4,14,30,0.1432943299645872,294.2309984601158,1.0369583333333332,6.550020833333333,319.6025
2,4,14,45,0.20019309478600902,289.96664297344654,1.0263,6.5581,319.87
2,4,15,0,0.2543562708092726,287.4655933905591,1.0237383333333334,6.565454166666666,320.00166666666667
2,4,15,15,0.3045770800634873,285.7375595113234,1.0211766666666666,6.572808333333333,320.1333333333333
2,4,15,30,0.34994003214836683,284.4041413116346,1.018615,6.5801625,320.265
2,4,15,45,0.3896441865343303,283.296017725577,1.0160533333333333,6.587516666666667,320.39666666666665
2,4,16,0,0.42301301020181403,282.3147901039199,1.0134916666666667,6.594870833333333,320.5283333333333
2,4,16,15,0.4494752656153618,281.4051141523996,1.01093,6.602225,320.65999999999997
2,4,16,30,0.46861626625630487,280.5264826646109,1.0083683333333333,6.609579166666666,320.7916666666667
2,4,16,45,0.48012155731647793,279.6486920399194,1.0058066666666667,6.616933333333333,320.92333333333335
2,4,17,0,0.48379198060736806,278.7434709596446,1.003245,6.624287499999999,321.055
2,4,17,15,0.4795883978996991,277.7835985019299,1.0006833333333334,6.631641666666667,321.18666666666667
2,4,17,30,0.4676080697550033,276.7364454553456,0.9981216666666667,6.638995833333333,321.3183333333333
2,4,17,45,0.4480658586636567,275.5573402384524,0.99556,6.64635,321.45
2,4,18,0,0.4213265528067274,274.1910380349442,0.9929983333333333,6.6537041666666665,321.58166666666665
2,4,18,15,0.3878837615832867,272.5491079922948,0.9904366666666666,6.661058333333333,321.7133333333333
2,4,18,30,0.3484029163195968,270.4935733230044,0.9878750000000001,6.6684125000000005,321.84499999999997
2,4,18,45,0.30371544264327427,267.7924696819845,0.9853133333333334,6.675766666666667,321.97666666666663
2,4,19,0,0.25490379459709894,264.0058073865046,0.9827516666666667,6.683120833333334,322.1083333333333
2,4,19,15,0.20354145351745917,258.24147941248356,0.98019,6.690475,322.24
2,4,19,30,0.15229535022448978,248.40983322148332,0.9776283333333333,6.697829166666667,322.37166666666667
2,4,19,45,0.10743711695685063,229.3070388652385,0.9750666666666666,6.705183333333333,322.50333333333333
2,4,20,0,0.08558703932255163,193.36280634397178,0.972505,6.7125375,322.635
2,4,20,15,0.10446389328375619,156.0232238886276,0.9699433333333334,6.719891666666667,322.76666666666665
2,4,20,30,0.1489458052447265,135.58994758045932,0.9673816666666667,6.727245833333334,322.8983333333333
2,4,20,45,0.20130579425341935,125.15821134932025,0.96482,6.7346,323.03
2,4,21,0,0.254676058749149,119.08994358892777,0.973765,6.655012500000001,314.94041666666664
2,4,21,15,0.3061701887839507,115.1209728183461,0.98271,6.575425,306.8508333333333
2,4,21,30,0.3541408235434034,112.28034315430145,0.991655,6.4958375,298.76124999999996
2,4,21,45,0.39742671802484536,110.1044180282521,1.0006,6.41625,290.6716666666666
2,4,22,0,0.43514579912944124,108.34101036930842,1.009545,6.3366625,282.5820833333333
2,4,22,15,0.46657405725136497,106.84661023383995,1.01849,6.257075,274.49249999999995
2,4,22,30,0.491145761256269,105.52723627252773,1.027435,6.1774875,266.40291666666667
2,4,22,45,0.5084360649088536,104.31915394491988,1.03638,6.0979,258.31333333333333
2,4,23,0,0.5181411217998433,103.17613787176298,1.045325,6.0183125,250.22375
2,4,23,15,0.5201050849587995,102.05766395388648,1.05427,5.938725,242.13416666666666
2,4,23,30,0.5143082738008402,100.92888234794246,1.063215,5.8591375,234.04458333333332
2,4,23,45,0.5008611823649344,99.7543408055897,1.07216,5.77955,225.95499999999998
2,5,0,0,0.4799991741659562,98.48910122550451,1.081105,5.6999625,217.86541666666665
2,5,0,15,0.4520869031502682,97.07951661753613,1.09005,5.620375,209.7758333333333
2,5,0,30,0.4176582356424927,95.45005859653199,1.098995,5.5407875,201.68624999999997
2,5,0,45,0.3773479377179634,93.48509559241782,1.10794,5.4612,193.59666666666666
2,5,1,0,0.3319601497167996,90.99572993922722,1.116885,5.381612499999999,185.50708333333333
2,5,1,15,0.2824974406963716,87.6504956030936,1.12583,5.3020249999999995,177.4175
2,5,1,30,0.23033516883012026,82.8019755326415,1.1347749999999999,5.2224375,169.32791666666665
2,5,1,45,0.17753215624218618,75.04616292228201,1.14372,5.142849999999999,161.23833333333332
2,5,2,0,0.12826904731851718,61.00295640255454,1.152665,5.0632624999999996,153.14875
2,5,2,15,0.09322344179443282,33.49736755071249,1.16161,4.983675,145.05916666666667
2,5,2,30,0.09277060957005727,353.9858357816248,1.170555,4.904087499999999,136.96958333333333
2,5,2,45,0.12684884114567227,326.3062530143011,1.1795,4.8245,128.88
2,5,3,0,0.17480368560187742,312.1783314747185,1.2003708333333334,4.836754166666666,128.68125
2,5,3,15,0.22582493750691046,304.4051613032095,1.2212416666666666,4.849008333333333,128.4825
2,5,3,30,0.2757205222684739,299.57387705919365,1.2421125,4.8612625,128.28375
2,5,3,45,0.322467723966291,296.2672219358418,1.2629833333333333,4.873516666666666,128.085
2,5,4,0,0.3647731911750094,293.8323461431732,1.2838541666666667,4.885770833333333,127.88624999999999
2,5,4,15,0.4016954281542173,291.9374451979194,1.304725,4.898025,127.6875
2,5,4,30,0.4325331308697635,290.3946568133399,1.3255958333333333,4.910279166666666,127.48875
2,5,4,45,0.45671649510391016,289.0901013204316,1.3464666666666667,4.922533333333333,127.28999999999999
2,5,5,0,0.47383367735947174,287.950251961322,1.3673374999999999,4.9347875,127.09125
2,5,5,15,0.4836169486277337,286.9251214646464,1.3882083333333333,4.947041666666666,126.8925
2,5,5,30,0.4859144321791647,285.97488492149904,1.4090791666666667,4.959295833333333,126.69375
2,5,5,45,0.48072326363511886,285.070478234039,1.4299499999999998,4.97155,126.495
2,5,6,0,0.46814138996674926,284.18394996313964,1.4508208333333332,4.983804166666666,126.29625
2,5,6,15,0.4484041966797367,283.28767120125246,1.4716916666666666,4.996058333333333,126.0975
2,5,6,30,0.4218623743592216,282.3502977931461,1.4925625,5.0083125,125.89874999999999
2,5,6,45,0.38900422876878865,281.3326472136986,1.5134333333333332,5.020566666666666,125.7
2,5,7,0,0.35038111664300636,280.17573877666547,1.5343041666666666,5.032820833333333,125.50125
2,5,7,15,0.30667812442363734,278.78555577263916,1.555175,5.045075,125.3025
2,5,7,30,0.25868503551616584,276.99444230264834,1.5760458333333331,5.057329166666666,125.10375
2,5,7,45,0.20730768630226903,274.45995393255555,1.5969166666666665,5.069583333333333,124.905
2,5,8,0,0.15367281412143138,270.3469554304968,1.6177875,5.0818375,124.70625
2,5,8,15,0.09958639465308503,262.01170202645903,1.6386583333333333,5.0940916666666665,124.5075
2,5,8,30,0.050811192664608845,236.60107593195312,1.6595291666666667,5.106345833333333,124.30875
2,5,8,45,0.04355155106307926,161.2484938116186,1.6804,5.1186,124.11
2,5,9,0,0.08786307130985122,127.48519668231725,1.6828166666666666,5.1356874999999995,123.995
2,5,9,15,0.13962559113572268,117.50808836031457,1.6852333333333331,5.152775,123.88
2,5,9,30,0.19050458524665487,112.89976970754809,1.6876499999999999,5.1698625,123.765
2,5,9,45,0.2384740390482788,110.18319083755296,1.6900666666666666,5.1869499999999995,123.65
2,5,10,0,0.2824234710501236,108.33204948813727,1.6924833333333333,5.2040375,123.535
2,5,10,15,0.3215164748500456,106.94342189089065,1.6948999999999999,5.221125,123.42
2,5,10,30,0.35507367489015573,105.82833920425456,1.6973166666666666,5.2382124999999995,123.30499999999999
2,5,10,45,0.3825641129274935,104.8827420077634,1.6997333333333333,5.2553,123.19
2,5,11,0,0.4035259287827735,104.04633129606829,1.7021499999999998,5.2723875,123.075
2,5,11,15,0.4176441509227683,103.27735572805689,1.7045666666666666,5.2894749999999995,122.96
2,5,11,30,0.4247064774641423,102.54905367661466,1.7069833333333333,5.3065625,122.845
2,5,11,45,0.42463876660050714,101.83602322823003,1.7094,5.32365,122.72999999999999
2,5,12,0,0.41746302470997354,101.11643546999738,1.7118166666666665,5.3407374999999995,122.615
2,5,12,15,0.40331985445797236,100.37131968101059,1.7142333333333333,5.357825,122.5
2,5,12,30,0.3824848044040443,99.57143232463598,1.71665,5.3749125,122.38499999999999
2,5,12,45,0.35533351952778103,98.68377715858064,1.7190666666666665,5.3919999999999995,122.27
2,5,13,0,0.32234153595216364,97.65326229664757,1.7214833333333333,5.4090875,122.155
2,5,13,15,0.28409848890833617,96.39609017183638,1.7239,5.426175,122.03999999999999
2,5,13,30,0.24130192974777473,94.75888480686022,1.7263166666666665,5.4432624999999994,121.925
2,5,13,45,0.19474482637543933,92.42773888799026,1.7287333333333332,5.46035,121.81
2,5,14,0,0.14545068476978718,88.6445851983259,1.73115,5.4774375,121.695
2,5,14,15,0.0949697825626657,80.99770148455787,1.7335666666666667,5.494524999999999,121.58
2,5,14,30,0.048090250571191664,57.56887936354327,1.7359833333333332,5.5116125,121.46499999999999
2,5,14,45,0.03844248951355778,339.67949892446916,1.7384,5.5287,121.35
2,5,15,0,0.08106045213296062,304.10384360059305,1.7228583333333334,5.5424875,121.26875
2,5,15,15,0.1313928784219297,294.1853499544496,1.7073166666666666,5.556274999999999,121.1875
2,5,15,30,0.18128533200455024,289.6765241350424,1.691775,5.5700625,121.10624999999999
2,5,15,45,0.22882626094921885,287.0152726224321,1.6762333333333332,5.58385,121.02499999999999
2,5,16,0,0.27293629018509064,285.18256813054194,1.6606916666666667,5.5976375,120.94375
2,5,16,15,0.3127817521851298,283.787179820393,1.64515,5.611425,120.8625
2,5,16,30,0.34766205027296265,282.63731363365827,1.6296083333333333,5.6252125,120.78125
2,5,16,45,0.37699618486133246,281.6349993550292,1.6140666666666665,5.639,120.7
2,5,17,0,0.40030416547920156,280.71866778431905,1.598525,5.6527875,120.61875
2,5,17,15,0.41719479634818074,279.8461104485759,1.5829833333333332,5.666575,120.5375
2,5,17,30,0.4274060869945584,278.9864756333678,1.5674416666666666,5.6803625,120.45625
2,5,17,45,0.43078786345485637,278.10979163906654,1.5518999999999998,5.6941500000000005,120.375
2,5,18,0,0.4272912648299752,277.1915712982351,1.5363583333333333,5.7079375,120.29375
2,5,18,15,0.41700837617486775,276.19927883802404,1.5208166666666667,5.721725,120.2125
2,5,18,30,0.40012151054398465,275.096098325509,1.505275,5.7355125000000005,120.13125
2,5,18,45,0.37695060379312295,273.8273192290584,1.4897333333333334,5.7493,120.05
2,5,19,0,0.34791542794190655,272.32122418828294,1.4741916666666666,5.7630875,119.96875
2,5,19,15,0.31357988615343296,270.4551747690525,1.45865,5.776875,119.8875
2,5,19,30,0.2746415969950656,268.0346274282691,1.4431083333333332,5.7906625,119.80625
2,5,19,45,0.23196573410743238,264.6895092840412,1.4275666666666667,5.80445,119.72500000000001
2,5,20,0,0.18676802751006394,259.68605891726133,1.4120249999999999,5.8182375,119.64375000000001
2,5,20,15,0.1409881619143962,251.33141479383107,1.3964833333333333,5.832025000000001,119.5625
2,5,20,30,0.09886169834673081,235.25088986042755,1.3809416666666667,5.8458125,119.48125
2,5,20,45,0.0723767317582108,202.3912683938655,1.3654,5.8596,119.4
2,5,21,0,0.08111834564388008,160.8722450878788,1.34655625,5.837858333333334,119.18041666666667
2,5,21,15,0.117221780399378,136.74187532109053,1.3277124999999999,5.816116666666667,118.96083333333334
2,5,21,30,0.16214648346479796,124.97667487071331,1.30886875,5.7943750000000005,118.74125000000001
2,5,21,45,0.2084669434226923,118.42724537636477,1.290025,5.772633333333333,118.52166666666668
2,5,22,0,0.2533428293834266,114.2763568154847,1.27118125,5.750891666666667,118.30208333333334
2,5,22,15,0.2952602406352742,111.36981185335274,1.2523374999999999,5.729150000000001,118.08250000000001
2,5,22,30,0.33319342160372856,109.18404885423553,1.23349375,5.707408333333333,117.86291666666666
2,5,22,45,0.3663733846774353,107.44062850902631,1.21465,5.685666666666667,117.64333333333333
2,5,23,0,0.3941713426924895,105.98488119069498,1.19580625,5.663925,117.42375
2,5,23,15,0.41608946586040846,104.71598373254096,1.1769625,5.6421833333333336,117.20416666666667
2,5,23,30,0.4317737769943886,103.56996979014589,1.1581187499999999,5.620441666666666,116.98458333333333
2,5,23,45,0.4409524278196005,102.49981710854064,1.139275,5.5987,116.765
2,6,0,0,0.44350062919910277,101.46551311150563,1.12043125,5.576958333333334,116.54541666666667
2,6,0,15,0.4393804867082743,100.43734172983774,1.1015875,5.5552166666666665,116.32583333333334
2,6,0,30,0.4286921721935217,99.37991325252919,1.0827437500000001,5.533475,116.10625
2,6,0,45,0.4116163439417827,98.25625318444024,1.0639,5.511733333333333,115.88666666666667
2,6,1,0,0.38847369756522765,97.02161228547277,1.04505625,5.489991666666667,115.66708333333334
2,6,1,15,0.35967364568452886,95.61130151863773,1.0262125,5.468249999999999,115.44749999999999
2,6,1,30,0.3257569273246541,93.93213923848806,1.00736875,5.446508333333333,115.22791666666666
2,6,1,45,0.2873569908667614,91.8324812751294,0.988525,5.424766666666667,115.00833333333333
2,6,2,0,0.2452539394179021,89.04658561667006,0.96968125,5.4030249999999995,114.78875
2,6,2,15,0.2004670110018105,85.0519727552603,0.9508375,5.381283333333333,114.56916666666666
2,6,2,30,0.15441793224881625,78.7102584037662,0.93199375,5.359541666666666,114.34958333333333
2,6,2,45,0.10978285521883642,67.09935488124793,0.91315,5.3378,114.13
2,6,3,0,0.07376395325631618,42.27463514002322,0.9077195833333334,5.321458333333333,113.75375
2,6,3,15,0.06567993376975954,358.00192206751984,0.9022891666666667,5.305116666666667,113.3775
